Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
40,0,Travel_Rarely,Research & Development,12,3,Life Sciences,1829,2,Female,3,2,Healthcare Representative,1,Divorced,4448,2,Y,No,12,3,2,80,1,15,3,3,7,4,7,7
26,0,Travel_Rarely,Research & Development,1,2,Medical,1083,1,Male,2,1,Laboratory Technician,1,Married,3955,1,Y,No,16,3,1,80,2,6,2,3,5,3,1,3
22,1,Travel_Frequently,Research & Development,4,1,Technical Degree,593,3,Male,2,1,Laboratory Technician,3,Single,3894,5,Y,No,16,3,3,80,0,4,3,3,2,2,1,2
36,0,Travel_Rarely,Research & Development,5,4,Life Sciences,51,2,Female,2,1,Research Scientist,1,Married,3419,9,Y,Yes,14,3,4,80,1,6,3,4,1,1,0,0
32,0,Travel_Rarely,Research & Development,9,4,Life Sciences,679,1,Female,3,2,Research Scientist,4,Married,6322,1,Y,Yes,12,3,4,80,1,6,2,2,6,4,0,5
40,0,Travel_Rarely,Research & Development,1,3,Life Sciences,1822,3,Female,3,2,Healthcare Representative,4,Divorced,6513,4,Y,No,17,3,4,80,1,12,3,3,5,3,0,3
29,0,Travel_Rarely,Research & Development,29,1,Life Sciences,1859,4,Male,1,2,Healthcare Representative,3,Divorced,6384,8,Y,No,17,3,4,80,2,11,3,3,7,0,1,6
54,0,Travel_Rarely,Research & Development,1,3,Medical,1422,4,Female,3,4,Research Director,4,Single,17328,6,Y,No,19,3,4,80,0,29,3,2,20,7,12,7
25,0,Travel_Rarely,Research & Development,2,1,Medical,854,1,Male,4,1,Research Scientist,1,Single,3424,7,Y,No,13,3,3,80,0,6,3,2,4,3,0,1
37,0,Travel_Rarely,Research & Development,10,4,Life Sciences,518,3,Male,3,2,Manufacturing Director,2,Single,4197,2,Y,Yes,12,3,4,80,0,18,2,2,1,0,0,1
30,0,Travel_Rarely,Research & Development,2,3,Life Sciences,548,3,Female,1,2,Manufacturing Director,4,Single,6091,2,Y,No,20,4,3,80,0,11,2,3,5,4,0,2
35,0,Travel_Rarely,Sales,3,4,Life Sciences,984,4,Male,3,3,Sales Executive,4,Divorced,7823,6,Y,No,13,3,2,80,1,12,2,3,10,9,0,8
23,1,Travel_Rarely,Sales,7,3,Life Sciences,1702,3,Male,3,1,Sales Representative,4,Divorced,2275,1,Y,Yes,21,4,2,80,1,3,2,3,3,2,0,2
59,0,Travel_Rarely,Sales,1,2,Technical Degree,1048,2,Male,3,3,Manager,4,Married,11904,3,Y,Yes,14,3,3,80,1,14,1,1,6,4,0,4
27,0,Travel_Rarely,Research & Development,7,3,Medical,764,4,Female,2,2,Healthcare Representative,1,Single,6811,8,Y,No,19,3,1,80,0,9,2,1,7,6,0,7
37,0,Travel_Rarely,Sales,10,4,Life Sciences,1105,4,Female,2,2,Sales Executive,4,Divorced,6694,2,Y,Yes,14,3,3,80,3,8,5,3,1,0,0,0
29,1,Travel_Rarely,Sales,23,1,Life Sciences,1165,4,Female,2,3,Sales Executive,1,Married,7336,1,Y,No,13,3,1,80,1,11,3,1,11,8,3,10
29,0,Travel_Frequently,Sales,2,2,Life Sciences,388,2,Male,3,2,Sales Executive,4,Single,4554,1,Y,No,18,3,1,80,0,10,3,2,10,7,0,9
42,0,Travel_Rarely,Research & Development,17,2,Life Sciences,347,4,Female,4,2,Research Scientist,1,Single,6545,3,Y,Yes,13,3,3,80,0,10,1,3,3,2,0,2
24,1,Travel_Rarely,Sales,3,2,Life Sciences,720,1,Female,3,2,Sales Executive,3,Single,4577,9,Y,No,14,3,1,80,0,4,3,3,2,2,2,0
41,0,Travel_Rarely,Research & Development,6,3,Medical,957,4,Male,3,1,Laboratory Technician,1,Single,4721,2,Y,Yes,13,3,3,80,0,20,3,3,18,13,2,17
50,0,Travel_Rarely,Research & Development,1,2,Medical,997,4,Male,3,4,Research Director,4,Divorced,17399,9,Y,No,22,4,3,80,1,32,1,2,5,4,1,3
41,0,Travel_Rarely,Sales,8,3,Marketing,1909,3,Female,3,2,Sales Executive,2,Married,4393,5,Y,No,21,4,3,80,1,14,3,3,5,4,1,4
42,1,Travel_Frequently,Research & Development,19,3,Medical,752,3,Male,4,1,Research Scientist,3,Divorced,2759,6,Y,Yes,12,3,4,80,0,7,2,3,2,2,2,2
23,1,Travel_Frequently,Sales,9,3,Marketing,2023,4,Male,3,1,Sales Representative,1,Married,1790,1,Y,No,19,3,1,80,1,1,3,2,1,0,1,0
50,0,Travel_Rarely,Sales,8,4,Marketing,738,4,Male,3,1,Sales Representative,2,Married,3875,7,Y,No,15,3,4,80,1,4,2,3,2,2,2,2
28,0,Travel_Rarely,Research & Development,19,4,Medical,1216,4,Male,2,1,Laboratory Technician,1,Married,3196,1,Y,No,12,3,3,80,3,6,2,3,6,5,3,3
22,0,Travel_Rarely,Research & Development,6,1,Medical,675,1,Male,3,1,Research Scientist,3,Married,2773,0,Y,No,20,4,4,80,0,3,3,3,2,2,2,2
41,0,Travel_Rarely,Research & Development,6,3,Medical,466,4,Male,2,2,Manufacturing Director,2,Single,6032,6,Y,Yes,15,3,4,80,0,8,3,3,5,4,1,2
34,0,Travel_Frequently,Research & Development,3,1,Life Sciences,1103,1,Male,3,2,Healthcare Representative,4,Single,7756,0,Y,No,17,3,3,80,0,7,1,2,6,2,0,4
36,0,Travel_Rarely,Sales,1,4,Life Sciences,1585,2,Female,3,2,Sales Executive,3,Single,6815,6,Y,No,13,3,1,80,0,15,5,3,1,0,0,0
58,1,Travel_Rarely,Research & Development,7,4,Medical,1360,3,Female,2,3,Manufacturing Director,1,Married,10008,7,Y,Yes,14,3,4,80,0,31,0,2,10,9,5,9
32,0,Travel_Rarely,Research & Development,10,3,Medical,1516,3,Male,3,3,Manager,4,Single,11244,2,Y,No,25,4,2,80,0,10,5,4,5,2,0,0
40,0,Travel_Rarely,Research & Development,2,1,Medical,1375,2,Female,4,2,Healthcare Representative,3,Divorced,6377,5,Y,No,20,4,2,80,3,15,0,3,12,11,11,8
45,0,Travel_Rarely,Research & Development,5,5,Medical,1611,3,Female,1,2,Laboratory Technician,1,Single,5769,1,Y,Yes,14,3,1,80,0,10,3,3,10,7,1,4
28,1,Travel_Rarely,Research & Development,2,4,Medical,828,3,Male,3,1,Research Scientist,3,Single,4382,6,Y,No,17,3,4,80,0,5,3,2,2,2,2,1
29,0,Travel_Rarely,Sales,5,3,Medical,1669,1,Male,2,2,Sales Executive,2,Divorced,4187,1,Y,Yes,13,3,2,80,1,10,3,2,10,0,0,9
31,1,Travel_Frequently,Research & Development,29,2,Medical,355,3,Male,2,1,Laboratory Technician,2,Single,3479,0,Y,No,11,3,2,80,0,6,2,4,5,4,1,4
19,1,Travel_Rarely,Human Resources,2,2,Technical Degree,566,1,Male,2,1,Human Resources,4,Single,2564,1,Y,No,12,3,3,80,0,1,3,4,1,0,0,0
45,0,Travel_Rarely,Research & Development,7,3,Life Sciences,86,2,Male,3,3,Research Scientist,1,Divorced,9724,2,Y,No,17,3,3,80,1,25,2,3,1,0,0,0
36,0,Travel_Rarely,Research & Development,12,4,Life Sciences,1614,3,Female,3,2,Manufacturing Director,3,Married,4663,9,Y,Yes,12,3,2,80,2,7,2,3,3,2,1,1
36,0,Travel_Rarely,Research & Development,6,3,Life Sciences,373,4,Male,3,1,Laboratory Technician,4,Married,3210,0,Y,No,11,3,3,80,1,16,4,3,15,13,10,11
36,0,Travel_Frequently,Research & Development,18,1,Medical,286,2,Female,3,1,Laboratory Technician,4,Single,2153,1,Y,No,13,3,1,80,0,8,2,3,8,1,1,7
40,0,Travel_Frequently,Research & Development,26,3,Medical,202,2,Female,3,2,Research Scientist,2,Divorced,5605,1,Y,No,11,3,1,80,1,20,2,3,20,7,2,13
51,0,Travel_Rarely,Research & Development,3,3,Medical,258,4,Female,3,4,Healthcare Representative,2,Single,13734,3,Y,No,18,3,3,80,0,21,6,3,7,7,1,0
33,0,Travel_Frequently,Research & Development,1,2,Life Sciences,73,1,Female,3,3,Research Director,4,Single,13458,1,Y,Yes,12,3,3,80,0,15,1,3,15,14,8,12
33,1,Travel_Rarely,Sales,9,4,Marketing,1157,1,Female,3,2,Sales Executive,1,Single,8224,0,Y,Yes,17,3,1,80,0,6,3,3,5,2,0,3
35,1,Travel_Rarely,Research & Development,2,3,Life Sciences,1569,1,Female,3,1,Laboratory Technician,1,Divorced,2074,1,Y,Yes,12,3,4,80,1,1,2,3,1,0,0,0
30,0,Travel_Frequently,Research & Development,23,3,Life Sciences,159,1,Male,1,1,Research Scientist,3,Divorced,2613,1,Y,No,25,4,3,80,3,10,2,2,10,7,0,9
54,0,Travel_Rarely,Research & Development,22,5,Medical,1665,2,Female,3,4,Manager,3,Married,17426,3,Y,No,25,4,3,80,1,36,6,3,10,8,4,7
36,0,Travel_Frequently,Research & Development,23,2,Medical,2061,3,Male,4,2,Laboratory Technician,4,Married,2571,4,Y,No,17,3,3,80,1,17,3,3,5,2,0,3
24,0,Travel_Rarely,Research & Development,23,3,Medical,639,2,Male,4,1,Research Scientist,4,Married,2725,1,Y,Yes,11,3,2,80,2,6,3,3,6,5,1,4
37,0,Non-Travel,Research & Development,2,2,Life Sciences,139,3,Male,2,2,Healthcare Representative,4,Divorced,5163,5,Y,No,14,3,4,80,1,17,2,4,1,0,0,0
40,0,Travel_Frequently,Research & Development,16,4,Medical,832,1,Male,2,2,Laboratory Technician,3,Single,5094,6,Y,No,14,3,4,80,0,10,6,3,1,0,0,0
42,0,Non-Travel,Research & Development,23,2,Life Sciences,1976,4,Male,2,2,Research Scientist,3,Single,4332,1,Y,No,12,3,4,80,0,20,2,3,20,9,3,7
30,0,Travel_Rarely,Research & Development,24,1,Life Sciences,11,4,Male,3,1,Laboratory Technician,3,Divorced,2693,1,Y,No,22,4,2,80,1,1,2,3,1,0,0,0
30,0,Travel_Frequently,Research & Development,2,4,Technical Degree,1745,4,Female,2,1,Research Scientist,1,Single,4968,0,Y,No,16,3,4,80,0,10,2,3,9,7,0,7
55,0,Travel_Rarely,Research & Development,20,2,Technical Degree,389,2,Male,3,2,Laboratory Technician,4,Married,5415,3,Y,Yes,19,3,4,80,1,12,4,3,10,7,0,8
59,0,Travel_Rarely,Human Resources,6,2,Medical,321,2,Male,3,1,Human Resources,3,Married,2267,8,Y,No,17,3,4,80,0,7,2,2,2,2,2,2
42,0,Travel_Frequently,Research & Development,28,4,Technical Degree,551,4,Female,2,2,Healthcare Representative,4,Married,4523,0,Y,No,11,3,4,80,3,7,4,4,6,5,0,4
32,0,Travel_Rarely,Sales,10,3,Marketing,722,4,Male,3,2,Sales Executive,4,Single,5396,1,Y,No,12,3,4,80,0,10,2,2,10,7,0,8
39,0,Travel_Frequently,Research & Development,4,3,Medical,1633,1,Female,3,2,Manufacturing Director,3,Single,5042,0,Y,No,13,3,4,80,0,10,2,1,9,2,3,8
40,0,Travel_Rarely,Research & Development,2,2,Medical,352,1,Male,3,5,Research Director,3,Divorced,19436,0,Y,No,19,3,4,80,1,22,5,3,21,7,3,9
40,0,Travel_Frequently,Research & Development,1,4,Life Sciences,119,3,Male,2,4,Healthcare Representative,2,Married,13503,1,Y,No,22,4,4,80,1,22,3,2,22,3,11,11
32,0,Non-Travel,Research & Development,1,3,Life Sciences,882,4,Male,3,1,Laboratory Technician,4,Divorced,2314,0,Y,No,12,3,2,80,1,4,2,3,3,0,0,2
46,0,Travel_Rarely,Research & Development,13,4,Life Sciences,1727,3,Male,3,2,Healthcare Representative,2,Single,5562,6,Y,No,14,3,4,80,0,19,3,3,10,7,0,9
35,0,Travel_Frequently,Research & Development,2,3,Medical,269,2,Female,3,2,Laboratory Technician,2,Single,4425,5,Y,No,11,3,4,80,0,10,5,3,6,2,1,2
35,1,Travel_Frequently,Sales,12,4,Other,1667,4,Male,3,2,Sales Executive,4,Single,4581,3,Y,Yes,24,4,1,80,0,13,2,4,11,9,6,7
33,0,Travel_Rarely,Research & Development,1,4,Other,939,3,Male,2,1,Research Scientist,1,Single,2799,3,Y,Yes,11,3,2,80,0,6,1,3,3,2,0,2
54,0,Travel_Rarely,Research & Development,3,3,Life Sciences,1250,4,Male,3,4,Research Director,4,Married,17779,3,Y,No,14,3,1,80,0,36,2,3,10,9,0,9
29,0,Travel_Frequently,Research & Development,1,4,Life Sciences,710,2,Male,1,1,Research Scientist,4,Divorced,2720,1,Y,No,18,3,4,80,1,10,5,3,10,7,2,8
40,0,Travel_Rarely,Research & Development,19,2,Medical,281,3,Male,3,2,Laboratory Technician,4,Married,2741,8,Y,Yes,15,3,3,80,1,15,2,4,7,2,3,7
33,0,Travel_Frequently,Research & Development,5,4,Life Sciences,428,4,Female,3,3,Manager,2,Married,11878,6,Y,No,11,3,2,80,2,12,2,3,10,6,8,8
41,0,Travel_Frequently,Research & Development,10,3,Life Sciences,199,4,Male,2,4,Manager,1,Divorced,17181,4,Y,No,13,3,2,80,1,21,2,2,7,6,7,7
44,0,Travel_Frequently,Human Resources,1,5,Human Resources,1642,1,Male,3,2,Human Resources,4,Married,5743,4,Y,Yes,11,3,3,80,0,14,3,3,10,7,0,2
60,0,Travel_Rarely,Research & Development,7,3,Life Sciences,549,1,Female,3,5,Manager,1,Married,19566,5,Y,No,11,3,4,80,0,33,5,1,29,8,11,10
43,0,Travel_Frequently,Research & Development,10,4,Life Sciences,430,3,Female,3,1,Laboratory Technician,4,Single,2455,0,Y,No,19,3,1,80,0,9,5,3,8,7,1,7
32,0,Travel_Frequently,Research & Development,2,2,Life Sciences,1235,4,Female,3,2,Research Scientist,3,Single,4998,4,Y,Yes,14,3,4,80,0,10,2,3,8,7,0,7
43,0,Travel_Rarely,Research & Development,27,3,Technical Degree,1599,4,Male,4,1,Laboratory Technician,2,Divorced,4876,5,Y,No,12,3,3,80,1,8,0,3,6,4,0,2
28,1,Travel_Rarely,Sales,13,2,Marketing,1933,4,Female,3,2,Sales Executive,3,Single,9854,3,Y,Yes,11,3,4,80,0,6,0,3,2,0,2,2
27,0,Travel_Rarely,Research & Development,2,4,Life Sciences,1027,1,Female,3,2,Manufacturing Director,4,Married,4227,0,Y,No,18,3,2,80,1,4,2,3,3,2,2,2
34,0,Travel_Rarely,Sales,2,3,Other,786,4,Male,3,2,Sales Executive,4,Single,6274,1,Y,No,22,4,3,80,0,6,5,3,6,5,1,4
49,1,Travel_Rarely,Sales,11,3,Marketing,840,3,Female,3,3,Sales Executive,4,Married,7654,1,Y,No,18,3,1,80,2,9,3,4,9,8,7,7
50,0,Travel_Rarely,Research & Development,7,2,Medical,80,2,Female,2,5,Research Director,3,Divorced,18740,5,Y,Yes,12,3,4,80,1,29,2,2,27,3,13,8
35,0,Travel_Rarely,Research & Development,23,4,Medical,1826,2,Male,1,1,Laboratory Technician,3,Married,2705,0,Y,No,16,3,2,80,1,6,2,4,5,4,0,3
49,0,Travel_Rarely,Research & Development,18,4,Life Sciences,638,4,Male,2,5,Research Director,3,Divorced,19502,1,Y,Yes,17,3,3,80,1,31,5,3,31,9,0,9
31,0,Travel_Rarely,Sales,6,4,Medical,653,1,Male,4,2,Sales Executive,4,Divorced,5460,4,Y,No,22,4,4,80,2,13,4,4,7,7,5,7
40,0,Travel_Rarely,Research & Development,2,2,Life Sciences,1802,3,Female,3,1,Laboratory Technician,1,Married,3377,4,Y,No,17,3,4,80,1,7,5,2,4,3,0,2
24,0,Travel_Rarely,Research & Development,18,1,Life Sciences,150,2,Male,3,1,Laboratory Technician,3,Married,2774,0,Y,No,12,3,3,80,1,6,2,3,5,3,1,2
32,0,Travel_Rarely,Research & Development,2,3,Technical Degree,2038,4,Male,3,1,Research Scientist,1,Single,2439,1,Y,No,14,3,4,80,0,4,4,3,4,2,1,2
33,0,Travel_Rarely,Sales,8,4,Life Sciences,1560,1,Male,3,2,Sales Executive,1,Married,6392,2,Y,No,13,3,4,80,1,8,6,1,2,2,2,2
60,0,Travel_Rarely,Sales,7,4,Marketing,1233,2,Male,4,2,Sales Executive,4,Divorced,5220,0,Y,Yes,18,3,2,80,1,12,3,3,11,7,1,9
37,0,Non-Travel,Research & Development,25,5,Medical,529,2,Female,3,2,Research Scientist,3,Married,4449,3,Y,Yes,15,3,1,80,2,15,2,3,13,11,10,7
42,0,Travel_Rarely,Research & Development,2,4,Life Sciences,659,3,Female,3,2,Healthcare Representative,4,Married,4089,1,Y,No,13,3,2,80,2,10,4,3,10,2,2,2
27,0,Travel_Rarely,Research & Development,2,1,Medical,7,1,Male,3,1,Laboratory Technician,2,Married,3468,9,Y,No,12,3,4,80,1,6,3,3,2,2,2,2
38,0,Travel_Rarely,Sales,16,3,Life Sciences,1583,2,Female,3,2,Sales Executive,2,Single,4198,2,Y,No,12,3,2,80,0,8,5,4,3,2,1,2
59,0,Travel_Rarely,Research & Development,3,3,Life Sciences,309,3,Male,2,1,Research Scientist,4,Married,2177,3,Y,No,17,3,1,80,1,7,6,3,1,0,0,0
40,0,Travel_Rarely,Sales,7,4,Medical,1740,2,Male,3,5,Manager,2,Single,19833,1,Y,No,14,3,2,80,0,21,3,2,21,8,12,8
50,0,Non-Travel,Sales,1,3,Life Sciences,1040,4,Female,3,2,Sales Executive,3,Married,6347,0,Y,No,12,3,1,80,1,19,3,3,18,7,0,13
35,0,Travel_Rarely,Sales,18,3,Medical,975,3,Female,3,2,Sales Executive,3,Married,4601,1,Y,No,16,3,2,80,0,5,3,3,5,2,1,0
47,1,Travel_Frequently,Sales,27,2,Life Sciences,785,2,Female,4,2,Sales Executive,3,Single,6397,4,Y,Yes,12,3,4,80,0,8,2,3,5,4,1,3
31,1,Travel_Frequently,Research & Development,3,3,Life Sciences,1537,4,Female,3,1,Research Scientist,3,Single,4084,1,Y,No,12,3,1,80,0,7,2,1,7,2,7,7
29,0,Travel_Rarely,Research & Development,27,3,Medical,793,2,Female,3,2,Healthcare Representative,3,Married,4335,4,Y,No,12,3,1,80,1,11,3,2,8,7,1,1
32,0,Travel_Rarely,Research & Development,5,4,Other,1607,2,Female,4,1,Research Scientist,4,Married,3312,3,Y,No,17,3,4,80,2,6,3,3,3,2,0,2
60,0,Travel_Rarely,Sales,16,4,Marketing,732,1,Male,3,2,Sales Executive,1,Single,5405,8,Y,No,14,3,4,80,0,10,1,3,2,2,2,2
28,1,Non-Travel,Research & Development,24,2,Technical Degree,1082,2,Male,2,3,Healthcare Representative,1,Single,8722,1,Y,No,12,3,1,80,0,10,2,2,10,7,1,9
56,0,Travel_Rarely,Sales,11,5,Marketing,1935,4,Female,2,2,Sales Executive,1,Married,5380,4,Y,No,16,3,3,80,1,6,3,3,0,0,0,0
45,0,Travel_Frequently,Research & Development,7,3,Life Sciences,425,1,Male,3,3,Laboratory Technician,1,Divorced,5210,1,Y,No,18,3,1,80,1,24,2,3,24,9,9,11
26,1,Travel_Rarely,Research & Development,25,3,Life Sciences,55,1,Male,1,1,Laboratory Technician,3,Single,2293,1,Y,No,12,3,3,80,0,1,2,2,1,0,0,1
41,0,Travel_Rarely,Research & Development,5,5,Medical,1448,2,Male,4,1,Research Scientist,3,Married,2127,2,Y,Yes,12,3,1,80,0,7,5,2,4,2,0,3
29,0,Travel_Rarely,Research & Development,28,4,Medical,2054,4,Female,2,1,Research Scientist,1,Single,3785,1,Y,No,14,3,2,80,0,5,3,1,5,4,0,4
34,0,Travel_Rarely,Research & Development,19,3,Life Sciences,1701,2,Female,2,1,Research Scientist,4,Married,2929,1,Y,No,12,3,2,80,0,10,3,3,10,9,8,7
46,0,Travel_Rarely,Sales,1,2,Marketing,244,2,Female,3,3,Sales Executive,1,Divorced,10453,1,Y,No,25,4,3,80,3,24,2,3,24,13,15,7
40,0,Travel_Rarely,Research & Development,2,3,Medical,1474,3,Male,3,1,Research Scientist,3,Divorced,2345,2,Y,No,14,3,3,80,1,8,3,4,3,1,1,2
33,0,Travel_Frequently,Sales,7,3,Medical,1477,4,Male,3,2,Sales Executive,1,Married,4373,0,Y,No,14,3,1,80,2,5,2,3,4,3,0,3
23,0,Travel_Rarely,Research & Development,26,1,Life Sciences,465,3,Male,3,1,Research Scientist,4,Divorced,2904,1,Y,No,12,3,3,80,2,4,2,2,4,2,0,2
33,0,Travel_Rarely,Research & Development,21,3,Medical,1698,2,Male,4,1,Laboratory Technician,2,Married,2028,1,Y,No,18,3,4,80,3,14,6,3,14,11,2,13
34,0,Travel_Frequently,Research & Development,1,3,Medical,1184,4,Male,2,2,Healthcare Representative,1,Single,5343,0,Y,No,20,4,3,80,0,14,3,3,13,9,4,9
40,0,Travel_Frequently,Research & Development,9,4,Medical,964,4,Male,3,1,Research Scientist,2,Divorced,3617,8,Y,Yes,14,3,4,80,1,3,2,3,1,1,0,0
25,1,Travel_Rarely,Research & Development,3,3,Medical,538,1,Male,3,1,Laboratory Technician,1,Married,4031,5,Y,No,13,3,3,80,1,6,5,3,2,2,0,2
36,0,Travel_Rarely,Sales,17,2,Marketing,1908,3,Male,2,2,Sales Executive,2,Married,5507,2,Y,No,16,3,3,80,2,12,1,1,4,2,1,3
25,0,Travel_Rarely,Research & Development,7,1,Medical,143,4,Male,2,1,Research Scientist,4,Married,2889,1,Y,No,11,3,3,80,2,2,2,3,2,2,2,1
49,1,Travel_Frequently,Research & Development,28,2,Life Sciences,1420,1,Male,2,2,Laboratory Technician,1,Single,4284,3,Y,No,20,4,1,80,0,20,2,3,4,3,1,3
36,0,Travel_Rarely,Research & Development,7,3,Life Sciences,1659,1,Male,3,1,Laboratory Technician,2,Single,2013,2,Y,No,11,3,3,80,0,15,4,3,4,3,1,3
38,0,Travel_Rarely,Sales,14,3,Life Sciences,1582,3,Male,3,2,Sales Executive,2,Married,9924,0,Y,No,11,3,4,80,1,10,3,3,9,8,7,7
26,1,Non-Travel,Sales,29,2,Medical,1037,2,Male,1,2,Sales Executive,1,Single,4969,8,Y,No,18,3,4,80,0,7,6,3,2,2,2,2
37,0,Travel_Rarely,Research & Development,19,3,Life Sciences,1631,3,Male,3,2,Manufacturing Director,3,Married,5768,3,Y,No,17,3,1,80,3,9,2,2,4,3,0,2
42,0,Travel_Frequently,Research & Development,9,2,Medical,1480,1,Female,3,1,Laboratory Technician,4,Single,3673,1,Y,No,13,3,3,80,0,12,3,3,12,9,5,8
37,0,Travel_Rarely,Research & Development,10,1,Life Sciences,802,4,Female,3,1,Research Scientist,1,Divorced,2782,0,Y,Yes,13,3,2,80,2,6,3,2,5,3,4,3
30,1,Travel_Frequently,Human Resources,8,3,Human Resources,1747,3,Female,2,1,Human Resources,4,Divorced,2180,6,Y,No,11,3,3,80,1,6,0,2,4,2,1,2
32,0,Travel_Rarely,Research & Development,5,4,Life Sciences,1966,4,Male,2,2,Manufacturing Director,4,Single,9679,8,Y,No,24,4,2,80,0,8,1,3,1,0,0,0
23,0,Travel_Rarely,Research & Development,1,2,Life Sciences,1270,4,Male,3,1,Research Scientist,3,Married,1223,1,Y,No,22,4,4,80,1,1,2,3,1,0,0,1
31,0,Travel_Rarely,Research & Development,5,4,Technical Degree,423,3,Male,3,1,Research Scientist,4,Married,4821,0,Y,Yes,12,3,3,80,1,6,4,3,5,2,0,3
42,0,Travel_Rarely,Research & Development,2,3,Medical,351,4,Female,2,1,Laboratory Technician,1,Divorced,2593,0,Y,Yes,11,3,3,80,1,10,4,3,9,6,7,8
40,0,Non-Travel,Research & Development,8,2,Life Sciences,1552,4,Male,3,2,Healthcare Representative,4,Divorced,4069,3,Y,Yes,18,3,3,80,0,8,2,3,2,2,2,2
44,0,Travel_Rarely,Research & Development,2,1,Life Sciences,1246,1,Female,4,1,Research Scientist,4,Married,2011,1,Y,No,13,3,4,80,1,10,5,3,10,5,7,7
49,0,Travel_Frequently,Sales,2,3,Medical,2065,4,Male,2,2,Sales Executive,2,Married,5390,2,Y,No,14,3,4,80,0,17,3,2,9,6,0,8
29,0,Travel_Rarely,Sales,20,2,Marketing,349,4,Male,3,2,Sales Executive,4,Divorced,6931,2,Y,No,14,3,4,80,1,10,2,3,3,2,0,2
35,0,Travel_Rarely,Research & Development,22,3,Life Sciences,381,2,Female,4,3,Manager,2,Divorced,11996,7,Y,No,18,3,2,80,1,10,6,2,7,7,6,2
26,0,Travel_Rarely,Research & Development,23,3,Life Sciences,560,1,Female,3,1,Research Scientist,4,Divorced,2886,1,Y,No,22,4,2,80,2,3,3,1,3,2,0,2
29,0,Travel_Frequently,Research & Development,1,3,Life Sciences,1753,4,Male,4,2,Healthcare Representative,3,Single,6294,8,Y,Yes,12,3,4,80,0,10,5,4,3,2,0,2
30,0,Travel_Rarely,Research & Development,17,4,Medical,1321,2,Female,3,3,Manager,1,Married,11916,1,Y,Yes,23,4,4,80,2,9,2,3,9,1,0,8
31,0,Travel_Rarely,Human Resources,2,3,Human Resources,424,1,Male,2,2,Human Resources,1,Married,6410,3,Y,No,12,3,4,80,0,9,1,3,2,2,1,0
33,0,Travel_Rarely,Human Resources,3,2,Human Resources,910,4,Male,3,1,Human Resources,2,Divorced,2277,3,Y,Yes,11,3,3,80,1,7,4,4,4,3,0,3
42,0,Travel_Rarely,Research & Development,23,5,Life Sciences,468,1,Female,3,4,Research Director,4,Single,15992,2,Y,No,14,3,2,80,0,16,2,3,1,0,0,0
35,0,Travel_Frequently,Research & Development,18,2,Life Sciences,1412,3,Male,3,3,Manufacturing Director,4,Single,9362,2,Y,No,11,3,3,80,0,10,2,3,2,2,2,2
38,1,Travel_Rarely,Research & Development,2,3,Medical,1573,3,Male,3,2,Manufacturing Director,2,Married,4855,4,Y,No,11,3,1,80,2,7,2,3,5,2,1,4
50,0,Travel_Frequently,Research & Development,20,5,Medical,1606,2,Male,3,4,Healthcare Representative,3,Married,11245,2,Y,Yes,15,3,3,80,1,32,3,3,30,8,12,13
35,0,Travel_Rarely,Research & Development,23,4,Medical,75,3,Female,3,1,Laboratory Technician,1,Married,4014,3,Y,Yes,15,3,3,80,1,4,3,3,2,2,2,2
38,0,Travel_Rarely,Sales,2,4,Marketing,1835,2,Female,1,2,Sales Representative,4,Married,5405,2,Y,Yes,20,4,1,80,2,20,4,2,4,2,0,3
37,0,Travel_Rarely,Sales,16,4,Marketing,868,4,Male,2,2,Sales Executive,3,Divorced,6334,4,Y,No,19,3,4,80,2,9,2,3,1,0,0,0
22,1,Travel_Rarely,Research & Development,7,1,Life Sciences,1878,4,Male,3,1,Research Scientist,2,Single,2472,1,Y,Yes,23,4,1,80,0,1,2,3,1,0,0,0
26,1,Travel_Frequently,Research & Development,2,3,Life Sciences,1053,1,Male,3,1,Research Scientist,1,Married,2042,6,Y,Yes,14,3,2,80,1,6,2,3,3,2,1,2
