Age,Attrition,BusinessTravel,DistanceFromHome,Education,EmployeeNumber,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Department_0,Department_1,Department_2,EducationField_0,EducationField_1,EducationField_2,EducationField_3,EducationField_4,EducationField_5,JobRole_0,JobRole_1,JobRole_2,JobRole_3,JobRole_4,JobRole_5,JobRole_6,JobRole_7,JobRole_8
31,1,2,8,3,1433,1,0,2,1,2,0,1261,1,0,12,3,3,0,1,3,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
38,0,0,2,2,361,4,1,2,2,4,2,5249,3,0,18,3,4,1,13,0,3,8,7,7,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
28,0,2,3,3,1121,4,0,3,3,2,1,7655,0,0,17,3,2,3,10,3,2,9,7,1,7,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
20,0,2,3,3,1198,1,1,2,1,3,0,3033,1,0,12,3,1,0,2,2,2,2,2,1,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
45,0,1,7,4,341,1,1,4,2,3,2,6434,4,0,17,3,4,1,9,1,3,3,2,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
41,0,2,5,3,1814,2,1,4,2,2,0,6870,3,0,12,3,1,0,11,3,1,3,2,1,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
27,0,2,2,4,54,4,0,3,1,1,1,2341,1,0,13,3,4,1,1,6,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
33,0,2,2,3,39,3,1,3,1,4,0,2496,4,0,11,3,4,0,7,3,3,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
21,0,2,5,1,1623,3,1,3,1,4,0,3117,1,0,18,3,3,0,3,2,3,2,2,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
56,0,2,23,3,1373,4,1,3,4,2,2,13402,4,1,12,3,1,1,33,0,3,19,16,15,9,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
40,0,2,2,1,763,4,0,2,1,4,0,2342,0,1,20,4,4,0,5,2,2,4,2,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
31,0,2,9,4,493,3,1,2,1,2,0,2657,0,1,16,3,4,0,3,5,3,2,2,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
30,0,2,27,5,747,3,1,3,2,4,1,5304,7,0,23,4,4,1,10,2,2,8,7,7,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
33,0,2,25,3,1545,4,1,2,2,2,0,4320,1,0,13,3,4,0,5,2,3,5,3,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
27,0,2,23,1,1864,2,0,2,2,3,2,3540,1,0,21,4,4,1,9,5,3,9,8,5,8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
40,0,2,6,2,1550,3,1,3,4,4,0,16437,1,1,21,4,4,0,21,2,3,21,7,7,7,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
41,0,2,10,4,731,2,1,2,5,4,1,19141,3,0,15,3,2,3,23,2,2,21,6,12,6,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
58,0,0,2,3,1824,2,1,3,4,2,1,16291,4,0,22,4,4,1,37,0,2,16,9,14,14,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
37,0,2,25,2,1161,3,0,2,2,4,1,5731,7,0,13,3,3,2,9,2,3,6,2,1,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
40,0,2,4,4,215,3,1,2,3,4,2,10855,7,0,11,3,1,1,15,2,2,12,11,2,11,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
30,0,2,1,2,1989,4,1,3,1,2,2,3748,1,0,13,3,3,0,12,6,2,12,8,1,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
46,0,1,5,4,62,1,1,3,2,4,0,5772,4,1,21,4,3,0,14,4,3,9,6,0,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
40,0,2,2,2,1986,2,0,3,2,2,2,5677,3,0,14,3,3,1,15,4,3,11,8,5,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
29,0,1,20,1,1852,4,1,3,1,4,2,3812,1,0,13,3,2,0,11,3,4,11,8,3,10,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
39,0,1,7,2,444,3,1,2,5,4,2,19272,1,0,15,3,1,1,21,2,3,21,9,13,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
43,0,1,27,3,1126,3,0,3,3,1,2,10820,8,0,11,3,3,1,18,1,3,8,7,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
22,0,2,15,3,144,2,0,3,1,4,0,2871,1,0,15,3,3,0,1,5,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
46,1,2,9,2,118,3,1,2,3,4,0,9619,1,0,16,3,4,0,9,3,3,9,8,4,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
44,0,2,28,3,1039,4,0,4,4,4,2,13320,3,1,18,3,3,1,23,2,3,12,11,11,11,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
45,0,2,24,4,1049,2,1,3,1,2,0,2177,1,0,16,3,1,0,6,3,3,6,3,0,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
28,1,2,2,4,440,1,1,1,1,4,2,3464,5,1,13,3,4,0,5,4,2,3,2,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
30,0,1,3,3,680,3,0,3,1,3,1,2083,1,0,20,4,3,1,1,2,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
55,0,2,14,4,254,3,1,4,5,2,0,18722,8,0,11,3,4,0,36,3,3,24,15,2,15,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
34,0,2,1,3,1950,1,1,3,3,4,0,9888,1,0,21,4,1,0,14,3,2,14,8,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
34,0,2,2,4,804,3,0,2,1,1,0,4381,1,0,11,3,3,0,6,3,3,6,5,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
50,0,2,9,3,1591,3,1,3,5,3,2,19331,4,1,16,3,3,1,27,2,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
50,0,2,24,3,1005,4,1,3,4,3,2,13973,3,1,18,3,4,1,22,2,3,12,11,1,5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
35,0,2,8,4,1164,3,1,3,1,3,0,4323,1,0,17,3,2,0,6,2,1,5,4,1,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
48,0,2,2,5,595,2,0,3,2,4,2,4051,2,0,14,3,1,1,14,2,3,9,7,6,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
40,0,2,12,3,1829,2,0,3,2,1,1,4448,2,0,12,3,2,1,15,3,3,7,4,7,7,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
26,0,2,1,2,1083,1,1,2,1,1,2,3955,1,0,16,3,1,2,6,2,3,5,3,1,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
22,1,1,4,1,593,3,1,2,1,3,0,3894,5,0,16,3,3,0,4,3,3,2,2,1,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
36,0,2,5,4,51,2,0,2,1,1,2,3419,9,1,14,3,4,1,6,3,4,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
32,0,2,9,4,679,1,0,3,2,4,2,6322,1,1,12,3,4,1,6,2,2,6,4,0,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
40,0,2,1,3,1822,3,0,3,2,4,1,6513,4,0,17,3,4,1,12,3,3,5,3,0,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
29,0,2,29,1,1859,4,1,1,2,3,1,6384,8,0,17,3,4,2,11,3,3,7,0,1,6,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
54,0,2,1,3,1422,4,0,3,4,4,0,17328,6,0,19,3,4,0,29,3,2,20,7,12,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
25,0,2,2,1,854,1,1,4,1,1,0,3424,7,0,13,3,3,0,6,3,2,4,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
37,0,2,10,4,518,3,1,3,2,2,0,4197,2,1,12,3,4,0,18,2,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
30,0,2,2,3,548,3,0,1,2,4,0,6091,2,0,20,4,3,0,11,2,3,5,4,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
35,0,2,3,4,984,4,1,3,3,4,1,7823,6,0,13,3,2,1,12,2,3,10,9,0,8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
23,1,2,7,3,1702,3,1,3,1,4,1,2275,1,1,21,4,2,1,3,2,3,3,2,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
59,0,2,1,2,1048,2,1,3,3,4,2,11904,3,1,14,3,3,1,14,1,1,6,4,0,4,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
27,0,2,7,3,764,4,0,2,2,1,0,6811,8,0,19,3,1,0,9,2,1,7,6,0,7,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
37,0,2,10,4,1105,4,0,2,2,4,1,6694,2,1,14,3,3,3,8,5,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
29,1,2,23,1,1165,4,0,2,3,1,2,7336,1,0,13,3,1,1,11,3,1,11,8,3,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
29,0,1,2,2,388,2,1,3,2,4,0,4554,1,0,18,3,1,0,10,3,2,10,7,0,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
42,0,2,17,2,347,4,0,4,2,1,0,6545,3,1,13,3,3,0,10,1,3,3,2,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
24,1,2,3,2,720,1,0,3,2,3,0,4577,9,0,14,3,1,0,4,3,3,2,2,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
41,0,2,6,3,957,4,1,3,1,1,0,4721,2,1,13,3,3,0,20,3,3,18,13,2,17,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
50,0,2,1,2,997,4,1,3,4,4,1,17399,9,0,22,4,3,1,32,1,2,5,4,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
41,0,2,8,3,1909,3,0,3,2,2,2,4393,5,0,21,4,3,1,14,3,3,5,4,1,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
42,1,1,19,3,752,3,1,4,1,3,1,2759,6,1,12,3,4,0,7,2,3,2,2,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
23,1,1,9,3,2023,4,1,3,1,1,2,1790,1,0,19,3,1,1,1,3,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
50,0,2,8,4,738,4,1,3,1,2,2,3875,7,0,15,3,4,1,4,2,3,2,2,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
28,0,2,19,4,1216,4,1,2,1,1,2,3196,1,0,12,3,3,3,6,2,3,6,5,3,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
22,0,2,6,1,675,1,1,3,1,3,2,2773,0,0,20,4,4,0,3,3,3,2,2,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
41,0,2,6,3,466,4,1,2,2,2,0,6032,6,1,15,3,4,0,8,3,3,5,4,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
34,0,1,3,1,1103,1,1,3,2,4,0,7756,0,0,17,3,3,0,7,1,2,6,2,0,4,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
36,0,2,1,4,1585,2,0,3,2,3,0,6815,6,0,13,3,1,0,15,5,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
58,1,2,7,4,1360,3,0,2,3,1,2,10008,7,1,14,3,4,0,31,0,2,10,9,5,9,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
32,0,2,10,3,1516,3,1,3,3,4,0,11244,2,0,25,4,2,0,10,5,4,5,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
40,0,2,2,1,1375,2,0,4,2,3,1,6377,5,0,20,4,2,3,15,0,3,12,11,11,8,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
45,0,2,5,5,1611,3,0,1,2,1,0,5769,1,1,14,3,1,0,10,3,3,10,7,1,4,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
28,1,2,2,4,828,3,1,3,1,3,0,4382,6,0,17,3,4,0,5,3,2,2,2,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
29,0,2,5,3,1669,1,1,2,2,2,1,4187,1,1,13,3,2,1,10,3,2,10,0,0,9,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
31,1,1,29,2,355,3,1,2,1,2,0,3479,0,0,11,3,2,0,6,2,4,5,4,1,4,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
19,1,2,2,2,566,1,1,2,1,4,0,2564,1,0,12,3,3,0,1,3,4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
45,0,2,7,3,86,2,1,3,3,1,1,9724,2,0,17,3,3,1,25,2,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
36,0,2,12,4,1614,3,0,3,2,3,2,4663,9,1,12,3,2,2,7,2,3,3,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
36,0,2,6,3,373,4,1,3,1,4,2,3210,0,0,11,3,3,1,16,4,3,15,13,10,11,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
36,0,1,18,1,286,2,0,3,1,4,0,2153,1,0,13,3,1,0,8,2,3,8,1,1,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
40,0,1,26,3,202,2,0,3,2,2,1,5605,1,0,11,3,1,1,20,2,3,20,7,2,13,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
51,0,2,3,3,258,4,0,3,4,2,0,13734,3,0,18,3,3,0,21,6,3,7,7,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
33,0,1,1,2,73,1,0,3,3,4,0,13458,1,1,12,3,3,0,15,1,3,15,14,8,12,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
33,1,2,9,4,1157,1,0,3,2,1,0,8224,0,1,17,3,1,0,6,3,3,5,2,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
35,1,2,2,3,1569,1,0,3,1,1,1,2074,1,1,12,3,4,1,1,2,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
30,0,1,23,3,159,1,1,1,1,3,1,2613,1,0,25,4,3,3,10,2,2,10,7,0,9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
54,0,2,22,5,1665,2,0,3,4,3,2,17426,3,0,25,4,3,1,36,6,3,10,8,4,7,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
36,0,1,23,2,2061,3,1,4,2,4,2,2571,4,0,17,3,3,1,17,3,3,5,2,0,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
24,0,2,23,3,639,2,1,4,1,4,2,2725,1,1,11,3,2,2,6,3,3,6,5,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
37,0,0,2,2,139,3,1,2,2,4,1,5163,5,0,14,3,4,1,17,2,4,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
40,0,1,16,4,832,1,1,2,2,3,0,5094,6,0,14,3,4,0,10,6,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
42,0,0,23,2,1976,4,1,2,2,3,0,4332,1,0,12,3,4,0,20,2,3,20,9,3,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
30,0,2,24,1,11,4,1,3,1,3,1,2693,1,0,22,4,2,1,1,2,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
30,0,1,2,4,1745,4,0,2,1,1,0,4968,0,0,16,3,4,0,10,2,3,9,7,0,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
55,0,2,20,2,389,2,1,3,2,4,2,5415,3,1,19,3,4,1,12,4,3,10,7,0,8,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
59,0,2,6,2,321,2,1,3,1,3,2,2267,8,0,17,3,4,0,7,2,2,2,2,2,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
42,0,1,28,4,551,4,0,2,2,4,2,4523,0,0,11,3,4,3,7,4,4,6,5,0,4,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
32,0,2,10,3,722,4,1,3,2,4,0,5396,1,0,12,3,4,0,10,2,2,10,7,0,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
39,0,1,4,3,1633,1,0,3,2,3,0,5042,0,0,13,3,4,0,10,2,1,9,2,3,8,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
40,0,2,2,2,352,1,1,3,5,3,1,19436,0,0,19,3,4,1,22,5,3,21,7,3,9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
40,0,1,1,4,119,3,1,2,4,2,2,13503,1,0,22,4,4,1,22,3,2,22,3,11,11,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
32,0,0,1,3,882,4,1,3,1,4,1,2314,0,0,12,3,2,1,4,2,3,3,0,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
46,0,2,13,4,1727,3,1,3,2,2,0,5562,6,0,14,3,4,0,19,3,3,10,7,0,9,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
35,0,1,2,3,269,2,0,3,2,2,0,4425,5,0,11,3,4,0,10,5,3,6,2,1,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
35,1,1,12,4,1667,4,1,3,2,4,0,4581,3,1,24,4,1,0,13,2,4,11,9,6,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
33,0,2,1,4,939,3,1,2,1,1,0,2799,3,1,11,3,2,0,6,1,3,3,2,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
54,0,2,3,3,1250,4,1,3,4,4,2,17779,3,0,14,3,1,0,36,2,3,10,9,0,9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
29,0,1,1,4,710,2,1,1,1,4,1,2720,1,0,18,3,4,1,10,5,3,10,7,2,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
40,0,2,19,2,281,3,1,3,2,4,2,2741,8,1,15,3,3,1,15,2,4,7,2,3,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
33,0,1,5,4,428,4,0,3,3,2,2,11878,6,0,11,3,2,2,12,2,3,10,6,8,8,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
41,0,1,10,3,199,4,1,2,4,1,1,17181,4,0,13,3,2,1,21,2,2,7,6,7,7,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
44,0,1,1,5,1642,1,1,3,2,4,2,5743,4,1,11,3,3,0,14,3,3,10,7,0,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
60,0,2,7,3,549,1,0,3,5,1,2,19566,5,0,11,3,4,0,33,5,1,29,8,11,10,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
43,0,1,10,4,430,3,0,3,1,4,0,2455,0,0,19,3,1,0,9,5,3,8,7,1,7,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
32,0,1,2,2,1235,4,0,3,2,3,0,4998,4,1,14,3,4,0,10,2,3,8,7,0,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
43,0,2,27,3,1599,4,1,4,1,2,1,4876,5,0,12,3,3,1,8,0,3,6,4,0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
28,1,2,13,2,1933,4,0,3,2,3,0,9854,3,1,11,3,4,0,6,0,3,2,0,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
27,0,2,2,4,1027,1,0,3,2,4,2,4227,0,0,18,3,2,1,4,2,3,3,2,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
34,0,2,2,3,786,4,1,3,2,4,0,6274,1,0,22,4,3,0,6,5,3,6,5,1,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
49,1,2,11,3,840,3,0,3,3,4,2,7654,1,0,18,3,1,2,9,3,4,9,8,7,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
50,0,2,7,2,80,2,0,2,5,3,1,18740,5,1,12,3,4,1,29,2,2,27,3,13,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
35,0,2,23,4,1826,2,1,1,1,3,2,2705,0,0,16,3,2,1,6,2,4,5,4,0,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
49,0,2,18,4,638,4,1,2,5,3,1,19502,1,1,17,3,3,1,31,5,3,31,9,0,9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
31,0,2,6,4,653,1,1,4,2,4,1,5460,4,0,22,4,4,2,13,4,4,7,7,5,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
40,0,2,2,2,1802,3,0,3,1,1,2,3377,4,0,17,3,4,1,7,5,2,4,3,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
24,0,2,18,1,150,2,1,3,1,3,2,2774,0,0,12,3,3,1,6,2,3,5,3,1,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
32,0,2,2,3,2038,4,1,3,1,1,0,2439,1,0,14,3,4,0,4,4,3,4,2,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
33,0,2,8,4,1560,1,1,3,2,1,2,6392,2,0,13,3,4,1,8,6,1,2,2,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
60,0,2,7,4,1233,2,1,4,2,4,1,5220,0,1,18,3,2,1,12,3,3,11,7,1,9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
37,0,0,25,5,529,2,0,3,2,3,2,4449,3,1,15,3,1,2,15,2,3,13,11,10,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
42,0,2,2,4,659,3,0,3,2,4,2,4089,1,0,13,3,2,2,10,4,3,10,2,2,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
27,0,2,2,1,7,1,1,3,1,2,2,3468,9,0,12,3,4,1,6,3,3,2,2,2,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
38,0,2,16,3,1583,2,0,3,2,2,0,4198,2,0,12,3,2,0,8,5,4,3,2,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
59,0,2,3,3,309,3,1,2,1,4,2,2177,3,0,17,3,1,1,7,6,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
40,0,2,7,4,1740,2,1,3,5,2,0,19833,1,0,14,3,2,0,21,3,2,21,8,12,8,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
50,0,0,1,3,1040,4,0,3,2,3,2,6347,0,0,12,3,1,1,19,3,3,18,7,0,13,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
35,0,2,18,3,975,3,0,3,2,3,2,4601,1,0,16,3,2,0,5,3,3,5,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
47,1,1,27,2,785,2,0,4,2,3,0,6397,4,1,12,3,4,0,8,2,3,5,4,1,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
31,1,1,3,3,1537,4,0,3,1,3,0,4084,1,0,12,3,1,0,7,2,1,7,2,7,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
29,0,2,27,3,793,2,0,3,2,3,2,4335,4,0,12,3,1,1,11,3,2,8,7,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
32,0,2,5,4,1607,2,0,4,1,4,2,3312,3,0,17,3,4,2,6,3,3,3,2,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
60,0,2,16,4,732,1,1,3,2,1,0,5405,8,0,14,3,4,0,10,1,3,2,2,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
28,1,0,24,2,1082,2,1,2,3,1,0,8722,1,0,12,3,1,0,10,2,2,10,7,1,9,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
56,0,2,11,5,1935,4,0,2,2,1,2,5380,4,0,16,3,3,1,6,3,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
45,0,1,7,3,425,1,1,3,3,1,1,5210,1,0,18,3,1,1,24,2,3,24,9,9,11,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
26,1,2,25,3,55,1,1,1,1,3,0,2293,1,0,12,3,3,0,1,2,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
41,0,2,5,5,1448,2,1,4,1,3,2,2127,2,1,12,3,1,0,7,5,2,4,2,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
29,0,2,28,4,2054,4,0,2,1,1,0,3785,1,0,14,3,2,0,5,3,1,5,4,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
34,0,2,19,3,1701,2,0,2,1,4,2,2929,1,0,12,3,2,0,10,3,3,10,9,8,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
46,0,2,1,2,244,2,0,3,3,1,1,10453,1,0,25,4,3,3,24,2,3,24,13,15,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
